sub_id,turf_id,aphia_id,mean_hsi,percent_suitable,present,scenario
25_1,MX_C_025,405012,NA,0,FALSE,rcp45_2050
22_1,MX_C_022,405012,648.0666666666667,33.333333333333336,TRUE,rcp45_2050
18_1,MX_C_018,405012,847.6666666666666,97.29729729729729,TRUE,rcp45_2050
31_1,MX_C_031,405012,904.1875,94.11764705882354,TRUE,rcp45_2050
32_1,MX_C_032,405012,850.8125,88.88888888888889,TRUE,rcp45_2050
29_1,MX_C_029,405012,NA,0,FALSE,rcp45_2050
9_1,MX_C_009,405012,836.6666666666666,100,TRUE,rcp45_2100
25_1,MX_C_025,405012,NA,0,FALSE,rcp45_2100
22_1,MX_C_022,405012,650,28.88888888888889,TRUE,rcp45_2100
18_1,MX_C_018,405012,844.4857142857143,94.5945945945946,TRUE,rcp45_2100
31_1,MX_C_031,405012,893.9375,94.11764705882354,TRUE,rcp45_2100
32_1,MX_C_032,405012,838.625,88.88888888888889,TRUE,rcp45_2100
29_1,MX_C_029,405012,NA,0,FALSE,rcp45_2100
9_1,MX_C_009,405012,845.3333333333334,100,TRUE,rcp85_2050
25_1,MX_C_025,405012,NA,0,FALSE,rcp85_2050
22_1,MX_C_022,405012,659.625,35.55555555555556,TRUE,rcp85_2050
18_1,MX_C_018,405012,842.5555555555555,97.29729729729729,TRUE,rcp85_2050
31_1,MX_C_031,405012,912.6875,94.11764705882354,TRUE,rcp85_2050
32_1,MX_C_032,405012,849.53125,88.88888888888889,TRUE,rcp85_2050
29_1,MX_C_029,405012,NA,0,FALSE,rcp85_2050
9_1,MX_C_009,405012,811.3333333333334,100,TRUE,rcp85_2100
25_1,MX_C_025,405012,NA,0,FALSE,rcp85_2100
22_1,MX_C_022,405012,690.7272727272727,24.444444444444443,TRUE,rcp85_2100
18_1,MX_C_018,405012,824.875,86.48648648648648,TRUE,rcp85_2100
31_1,MX_C_031,405012,875.8125,94.11764705882354,TRUE,rcp85_2100
32_1,MX_C_032,405012,816.8666666666667,83.33333333333333,TRUE,rcp85_2100
29_1,MX_C_029,405012,NA,0,FALSE,rcp85_2100
199_1,MX_C_199,422183,1000,100,TRUE,current
201_1,MX_C_201,422183,794.25,100,TRUE,current
199_1,MX_C_199,422183,994,100,TRUE,rcp26_2050
201_1,MX_C_201,422183,827,75,TRUE,rcp26_2050
199_1,MX_C_199,422183,994,100,TRUE,rcp26_2100
201_1,MX_C_201,422183,827,75,TRUE,rcp26_2100
199_1,MX_C_199,422183,984,100,TRUE,rcp45_2050
201_1,MX_C_201,422183,816.3333333333334,75,TRUE,rcp45_2050
199_1,MX_C_199,422183,890,100,TRUE,rcp45_2100
201_1,MX_C_201,422183,806,75,TRUE,rcp45_2100
199_1,MX_C_199,422183,947,100,TRUE,rcp85_2050
201_1,MX_C_201,422183,762,100,TRUE,rcp85_2050
199_1,MX_C_199,422183,790,100,TRUE,rcp85_2100
201_1,MX_C_201,422183,642.6666666666666,75,TRUE,rcp85_2100
9_1,MX_C_009,445308,993,100,TRUE,current
25_1,MX_C_025,445308,895.9090909090909,68.75,TRUE,current
24_1,MX_C_024,445308,958.2567567567568,91.35802469135803,TRUE,current
22_1,MX_C_022,445308,936.71875,71.11111111111111,TRUE,current
18_1,MX_C_018,445308,993.8648648648649,100,TRUE,current
31_1,MX_C_031,445308,996.2941176470588,100,TRUE,current
32_1,MX_C_032,445308,990.0833333333334,100,TRUE,current
29_1,MX_C_029,445308,960.5,100,TRUE,current
9_1,MX_C_009,445308,996.6666666666666,100,TRUE,rcp26_2050
25_1,MX_C_025,445308,875.75,25,TRUE,rcp26_2050
24_1,MX_C_024,445308,943.0178571428571,69.1358024691358,TRUE,rcp26_2050
22_1,MX_C_022,445308,871.3928571428571,62.22222222222222,TRUE,rcp26_2050
18_1,MX_C_018,445308,971.6216216216217,100,TRUE,rcp26_2050
31_1,MX_C_031,445308,992.3529411764706,100,TRUE,rcp26_2050
32_1,MX_C_032,445308,988.7777777777778,100,TRUE,rcp26_2050
29_1,MX_C_029,445308,578.5,100,TRUE,rcp26_2050
9_1,MX_C_009,445308,996.6666666666666,100,TRUE,rcp26_2100
25_1,MX_C_025,445308,875.75,25,TRUE,rcp26_2100
24_1,MX_C_024,445308,943.0178571428571,69.1358024691358,TRUE,rcp26_2100
22_1,MX_C_022,445308,871.3928571428571,62.22222222222222,TRUE,rcp26_2100
18_1,MX_C_018,445308,971.6216216216217,100,TRUE,rcp26_2100
31_1,MX_C_031,445308,992.3529411764706,100,TRUE,rcp26_2100
32_1,MX_C_032,445308,988.7777777777778,100,TRUE,rcp26_2100
29_1,MX_C_029,445308,578.5,100,TRUE,rcp26_2100
9_1,MX_C_009,445308,998,100,TRUE,rcp45_2050
25_1,MX_C_025,445308,834.25,25,TRUE,rcp45_2050
24_1,MX_C_024,445308,939.3333333333334,66.66666666666667,TRUE,rcp45_2050
22_1,MX_C_022,445308,840.1428571428571,62.22222222222222,TRUE,rcp45_2050
18_1,MX_C_018,445308,972.5945945945946,100,TRUE,rcp45_2050
31_1,MX_C_031,445308,991.6470588235294,100,TRUE,rcp45_2050
32_1,MX_C_032,445308,988.8055555555555,100,TRUE,rcp45_2050
29_1,MX_C_029,445308,NA,0,FALSE,rcp45_2050
9_1,MX_C_009,445308,992.6666666666666,100,TRUE,rcp45_2100
25_1,MX_C_025,445308,888.3333333333334,18.75,TRUE,rcp45_2100
24_1,MX_C_024,445308,958.64,61.72839506172839,TRUE,rcp45_2100
22_1,MX_C_022,445308,875.3333333333334,60,TRUE,rcp45_2100
18_1,MX_C_018,445308,969.1891891891892,100,TRUE,rcp45_2100
31_1,MX_C_031,445308,985,100,TRUE,rcp45_2100
32_1,MX_C_032,445308,982.0277777777778,100,TRUE,rcp45_2100
29_1,MX_C_029,445308,NA,0,FALSE,rcp45_2100
9_1,MX_C_009,445308,997,100,TRUE,rcp85_2050
25_1,MX_C_025,445308,831.75,25,TRUE,rcp85_2050
24_1,MX_C_024,445308,939.6851851851852,66.66666666666667,TRUE,rcp85_2050
22_1,MX_C_022,445308,877.2142857142857,62.22222222222222,TRUE,rcp85_2050
18_1,MX_C_018,445308,970.7837837837837,100,TRUE,rcp85_2050
31_1,MX_C_031,445308,989.2941176470588,100,TRUE,rcp85_2050
32_1,MX_C_032,445308,986.4722222222222,100,TRUE,rcp85_2050
29_1,MX_C_029,445308,NA,0,FALSE,rcp85_2050
9_1,MX_C_009,445308,992.6666666666666,100,TRUE,rcp85_2100
25_1,MX_C_025,445308,851.5,12.5,TRUE,rcp85_2100
24_1,MX_C_024,445308,961.9555555555555,55.55555555555556,TRUE,rcp85_2100
22_1,MX_C_022,445308,897.08,55.55555555555556,TRUE,rcp85_2100
18_1,MX_C_018,445308,960.9459459459459,100,TRUE,rcp85_2100
31_1,MX_C_031,445308,968.2941176470588,100,TRUE,rcp85_2100
32_1,MX_C_032,445308,976.0857142857143,97.22222222222223,TRUE,rcp85_2100
29_1,MX_C_029,445308,NA,0,FALSE,rcp85_2100
9_1,MX_C_009,445325,971.3333333333334,100,TRUE,current
25_1,MX_C_025,445325,895.0625,100,TRUE,current
24_1,MX_C_024,445325,912.5925925925926,100,TRUE,current
22_1,MX_C_022,445325,924.3636363636364,97.77777777777777,TRUE,current
18_1,MX_C_018,445325,972.2432432432432,100,TRUE,current
31_1,MX_C_031,445325,989.4117647058823,100,TRUE,current
32_1,MX_C_032,445325,967.6388888888889,100,TRUE,current
29_1,MX_C_029,445325,973,100,TRUE,current
9_1,MX_C_009,445325,977,100,TRUE,rcp26_2050
25_1,MX_C_025,445325,950.625,100,TRUE,rcp26_2050
24_1,MX_C_024,445325,907.0617283950618,100,TRUE,rcp26_2050
22_1,MX_C_022,445325,920.0697674418604,95.55555555555556,TRUE,rcp26_2050
18_1,MX_C_018,445325,961.030303030303,89.1891891891892,TRUE,rcp26_2050
31_1,MX_C_031,445325,974.4705882352941,100,TRUE,rcp26_2050
32_1,MX_C_032,445325,943.6944444444445,100,TRUE,rcp26_2050
29_1,MX_C_029,445325,972,100,TRUE,rcp26_2050
9_1,MX_C_009,445325,977,100,TRUE,rcp26_2100
25_1,MX_C_025,445325,950.625,100,TRUE,rcp26_2100
24_1,MX_C_024,445325,907.0617283950618,100,TRUE,rcp26_2100
22_1,MX_C_022,445325,920.0697674418604,95.55555555555556,TRUE,rcp26_2100
18_1,MX_C_018,445325,961.030303030303,89.1891891891892,TRUE,rcp26_2100
31_1,MX_C_031,445325,974.4705882352941,100,TRUE,rcp26_2100
32_1,MX_C_032,445325,943.6944444444445,100,TRUE,rcp26_2100
29_1,MX_C_029,445325,972,100,TRUE,rcp26_2100
9_1,MX_C_009,445325,967.6666666666666,100,TRUE,rcp45_2050
25_1,MX_C_025,445325,946.75,100,TRUE,rcp45_2050
24_1,MX_C_024,445325,906.6172839506173,100,TRUE,rcp45_2050
22_1,MX_C_022,445325,923.8139534883721,95.55555555555556,TRUE,rcp45_2050
18_1,MX_C_018,445325,962.0909090909091,89.1891891891892,TRUE,rcp45_2050
31_1,MX_C_031,445325,972.9411764705883,100,TRUE,rcp45_2050
32_1,MX_C_032,445325,946.3055555555555,100,TRUE,rcp45_2050
29_1,MX_C_029,445325,972,100,TRUE,rcp45_2050
9_1,MX_C_009,445325,977.6666666666666,100,TRUE,rcp45_2100
25_1,MX_C_025,445325,949.3125,100,TRUE,rcp45_2100
24_1,MX_C_024,445325,907.074074074074,100,TRUE,rcp45_2100
22_1,MX_C_022,445325,912.3023255813954,95.55555555555556,TRUE,rcp45_2100
18_1,MX_C_018,445325,952.7575757575758,89.1891891891892,TRUE,rcp45_2100
31_1,MX_C_031,445325,969.8235294117648,100,TRUE,rcp45_2100
32_1,MX_C_032,445325,938.1388888888889,100,TRUE,rcp45_2100
29_1,MX_C_029,445325,972,100,TRUE,rcp45_2100
9_1,MX_C_009,445325,967.6666666666666,100,TRUE,rcp85_2050
25_1,MX_C_025,445325,948.9375,100,TRUE,rcp85_2050
24_1,MX_C_024,445325,907.7901234567901,100,TRUE,rcp85_2050
22_1,MX_C_022,445325,919.2558139534884,95.55555555555556,TRUE,rcp85_2050
18_1,MX_C_018,445325,957.7878787878788,89.1891891891892,TRUE,rcp85_2050
31_1,MX_C_031,445325,973.7058823529412,100,TRUE,rcp85_2050
32_1,MX_C_032,445325,942.4166666666666,100,TRUE,rcp85_2050
29_1,MX_C_029,445325,972,100,TRUE,rcp85_2050
9_1,MX_C_009,445325,963.6666666666666,100,TRUE,rcp85_2100
25_1,MX_C_025,445325,954.625,100,TRUE,rcp85_2100
24_1,MX_C_024,445325,905.2592592592592,100,TRUE,rcp85_2100
22_1,MX_C_022,445325,919.7857142857143,93.33333333333333,TRUE,rcp85_2100
18_1,MX_C_018,445325,951.7575757575758,89.1891891891892,TRUE,rcp85_2100
31_1,MX_C_031,445325,970.0588235294117,100,TRUE,rcp85_2100
32_1,MX_C_032,445325,936.4722222222222,100,TRUE,rcp85_2100
29_1,MX_C_029,445325,971.5,100,TRUE,rcp85_2100
9_1,MX_C_009,445357,932.6666666666666,100,TRUE,current
25_1,MX_C_025,445357,936.0625,100,TRUE,current
22_1,MX_C_022,445357,911.4333333333333,66.66666666666667,TRUE,current
18_1,MX_C_018,445357,956.9032258064516,83.78378378378379,TRUE,current
31_1,MX_C_031,445357,959.875,94.11764705882354,TRUE,current
32_1,MX_C_032,445357,979.0588235294117,94.44444444444444,TRUE,current
29_1,MX_C_029,445357,990,100,TRUE,current
9_1,MX_C_009,445357,991,100,TRUE,rcp26_2050
25_1,MX_C_025,445357,941.9375,100,TRUE,rcp26_2050
22_1,MX_C_022,445357,870.6451612903226,68.88888888888889,TRUE,rcp26_2050
18_1,MX_C_018,445357,976.3548387096774,83.78378378378379,TRUE,rcp26_2050
31_1,MX_C_031,445357,976.8125,94.11764705882354,TRUE,rcp26_2050
32_1,MX_C_032,445357,984.7647058823529,94.44444444444444,TRUE,rcp26_2050
29_1,MX_C_029,445357,962.5,100,TRUE,rcp26_2050
9_1,MX_C_009,445357,991,100,TRUE,rcp26_2100
25_1,MX_C_025,445357,941.9375,100,TRUE,rcp26_2100
22_1,MX_C_022,445357,870.6451612903226,68.88888888888889,TRUE,rcp26_2100
18_1,MX_C_018,445357,976.3548387096774,83.78378378378379,TRUE,rcp26_2100
31_1,MX_C_031,445357,976.8125,94.11764705882354,TRUE,rcp26_2100
32_1,MX_C_032,445357,984.7647058823529,94.44444444444444,TRUE,rcp26_2100
29_1,MX_C_029,445357,962.5,100,TRUE,rcp26_2100
9_1,MX_C_009,445357,991.3333333333334,100,TRUE,rcp45_2050
25_1,MX_C_025,445357,923.625,100,TRUE,rcp45_2050
22_1,MX_C_022,445357,861.6296296296297,60,TRUE,rcp45_2050
18_1,MX_C_018,445357,977.4516129032259,83.78378378378379,TRUE,rcp45_2050
31_1,MX_C_031,445357,968.8125,94.11764705882354,TRUE,rcp45_2050
32_1,MX_C_032,445357,986.7352941176471,94.44444444444444,TRUE,rcp45_2050
29_1,MX_C_029,445357,965.5,100,TRUE,rcp45_2050
9_1,MX_C_009,445357,991,100,TRUE,rcp45_2100
25_1,MX_C_025,445357,969.125,100,TRUE,rcp45_2100
22_1,MX_C_022,445357,890.9032258064516,68.88888888888889,TRUE,rcp45_2100
18_1,MX_C_018,445357,976.9032258064516,83.78378378378379,TRUE,rcp45_2100
31_1,MX_C_031,445357,961.25,94.11764705882354,TRUE,rcp45_2100
32_1,MX_C_032,445357,987.4411764705883,94.44444444444444,TRUE,rcp45_2100
29_1,MX_C_029,445357,980,100,TRUE,rcp45_2100
9_1,MX_C_009,445357,991.3333333333334,100,TRUE,rcp85_2050
25_1,MX_C_025,445357,961.1875,100,TRUE,rcp85_2050
22_1,MX_C_022,445357,879.8666666666667,66.66666666666667,TRUE,rcp85_2050
18_1,MX_C_018,445357,977.0645161290323,83.78378378378379,TRUE,rcp85_2050
31_1,MX_C_031,445357,961.5,94.11764705882354,TRUE,rcp85_2050
32_1,MX_C_032,445357,987,94.44444444444444,TRUE,rcp85_2050
29_1,MX_C_029,445357,976.5,100,TRUE,rcp85_2050
9_1,MX_C_009,445357,992.6666666666666,100,TRUE,rcp85_2100
25_1,MX_C_025,445357,986.75,100,TRUE,rcp85_2100
22_1,MX_C_022,445357,914.1142857142858,77.77777777777777,TRUE,rcp85_2100
18_1,MX_C_018,445357,964.6129032258065,83.78378378378379,TRUE,rcp85_2100
31_1,MX_C_031,445357,960.3125,94.11764705882354,TRUE,rcp85_2100
32_1,MX_C_032,445357,985.1176470588235,94.44444444444444,TRUE,rcp85_2100
29_1,MX_C_029,445357,977.5,100,TRUE,rcp85_2100
9_1,MX_C_009,445362,975.3333333333334,100,TRUE,current
25_1,MX_C_025,445362,NA,0,FALSE,current
22_1,MX_C_022,445362,NA,0,FALSE,current
18_1,MX_C_018,445362,885.4864864864865,100,TRUE,current
31_1,MX_C_031,445362,815,94.11764705882354,TRUE,current
32_1,MX_C_032,445362,740.7878787878788,91.66666666666667,TRUE,current
29_1,MX_C_029,445362,610,100,TRUE,current
9_1,MX_C_009,445362,979,100,TRUE,rcp26_2050
25_1,MX_C_025,445362,NA,0,FALSE,rcp26_2050
22_1,MX_C_022,445362,NA,0,FALSE,rcp26_2050
18_1,MX_C_018,445362,878.1351351351351,100,TRUE,rcp26_2050
31_1,MX_C_031,445362,837.7647058823529,100,TRUE,rcp26_2050
32_1,MX_C_032,445362,832.4857142857143,97.22222222222223,TRUE,rcp26_2050
29_1,MX_C_029,445362,NA,0,FALSE,rcp26_2050
9_1,MX_C_009,445362,979,100,TRUE,rcp26_2100
25_1,MX_C_025,445362,NA,0,FALSE,rcp26_2100
22_1,MX_C_022,445362,NA,0,FALSE,rcp26_2100
18_1,MX_C_018,445362,878.1351351351351,100,TRUE,rcp26_2100
31_1,MX_C_031,445362,837.7647058823529,100,TRUE,rcp26_2100
32_1,MX_C_032,445362,832.4857142857143,97.22222222222223,TRUE,rcp26_2100
29_1,MX_C_029,445362,NA,0,FALSE,rcp26_2100
9_1,MX_C_009,445362,976.6666666666666,100,TRUE,rcp45_2050
25_1,MX_C_025,445362,NA,0,FALSE,rcp45_2050
22_1,MX_C_022,445362,NA,0,FALSE,rcp45_2050
18_1,MX_C_018,445362,868.3243243243244,100,TRUE,rcp45_2050
31_1,MX_C_031,445362,842,94.11764705882354,TRUE,rcp45_2050
32_1,MX_C_032,445362,810.7714285714286,97.22222222222223,TRUE,rcp45_2050
29_1,MX_C_029,445362,NA,0,FALSE,rcp45_2050
9_1,MX_C_009,445362,972.3333333333334,100,TRUE,rcp45_2100
25_1,MX_C_025,445362,NA,0,FALSE,rcp45_2100
22_1,MX_C_022,445362,NA,0,FALSE,rcp45_2100
18_1,MX_C_018,445362,851.081081081081,100,TRUE,rcp45_2100
31_1,MX_C_031,445362,820.75,94.11764705882354,TRUE,rcp45_2100
32_1,MX_C_032,445362,839.9411764705883,94.44444444444444,TRUE,rcp45_2100
29_1,MX_C_029,445362,NA,0,FALSE,rcp45_2100
9_1,MX_C_009,445362,975.3333333333334,100,TRUE,rcp85_2050
25_1,MX_C_025,445362,NA,0,FALSE,rcp85_2050
22_1,MX_C_022,445362,NA,0,FALSE,rcp85_2050
18_1,MX_C_018,445362,880.6756756756756,100,TRUE,rcp85_2050
31_1,MX_C_031,445362,839.8235294117648,100,TRUE,rcp85_2050
32_1,MX_C_032,445362,842.4,97.22222222222223,TRUE,rcp85_2050
29_1,MX_C_029,445362,NA,0,FALSE,rcp85_2050
9_1,MX_C_009,445362,914.3333333333334,100,TRUE,rcp85_2100
25_1,MX_C_025,445362,644,12.5,TRUE,rcp85_2100
22_1,MX_C_022,445362,589,2.2222222222222223,FALSE,rcp85_2100
18_1,MX_C_018,445362,822.4324324324324,100,TRUE,rcp85_2100
31_1,MX_C_031,445362,787.375,94.11764705882354,TRUE,rcp85_2100
32_1,MX_C_032,445362,819.3529411764706,94.44444444444444,TRUE,rcp85_2100
29_1,MX_C_029,445362,NA,0,FALSE,rcp85_2100
22_1,MX_C_022,506739,829.4651162790698,95.55555555555556,TRUE,current
27_1,MX_C_027,506739,786.9090909090909,93.61702127659575,TRUE,current
26_1,MX_C_026,506739,683.5,100,TRUE,current
22_1,MX_C_022,506739,836.7209302325581,95.55555555555556,TRUE,rcp26_2050
27_1,MX_C_027,506739,789.0681818181819,93.61702127659575,TRUE,rcp26_2050
26_1,MX_C_026,506739,705.5,100,TRUE,rcp26_2050
22_1,MX_C_022,506739,836.7209302325581,95.55555555555556,TRUE,rcp26_2100
27_1,MX_C_027,506739,789.0681818181819,93.61702127659575,TRUE,rcp26_2100
26_1,MX_C_026,506739,705.5,100,TRUE,rcp26_2100
22_1,MX_C_022,506739,835.5813953488372,95.55555555555556,TRUE,rcp45_2050
27_1,MX_C_027,506739,783.1363636363636,93.61702127659575,TRUE,rcp45_2050
26_1,MX_C_026,506739,687.75,100,TRUE,rcp45_2050
22_1,MX_C_022,506739,835.0454545454545,97.77777777777777,TRUE,rcp45_2100
27_1,MX_C_027,506739,782.1111111111111,95.74468085106383,TRUE,rcp45_2100
26_1,MX_C_026,506739,706.25,100,TRUE,rcp45_2100
22_1,MX_C_022,506739,827.2954545454545,97.77777777777777,TRUE,rcp85_2050
27_1,MX_C_027,506739,787.3181818181819,93.61702127659575,TRUE,rcp85_2050
26_1,MX_C_026,506739,709,100,TRUE,rcp85_2050
22_1,MX_C_022,506739,833.0227272727273,97.77777777777777,TRUE,rcp85_2100
27_1,MX_C_027,506739,788.6,95.74468085106383,TRUE,rcp85_2100
26_1,MX_C_026,506739,736.25,100,TRUE,rcp85_2100
18_1,MX_C_018,528084,954.7567567567568,100,TRUE,current
31_1,MX_C_031,528084,978.7647058823529,100,TRUE,current
32_1,MX_C_032,528084,979.2222222222222,100,TRUE,current
29_1,MX_C_029,528084,1000,100,TRUE,current
18_1,MX_C_018,528084,983.3333333333334,89.1891891891892,TRUE,rcp26_2050
31_1,MX_C_031,528084,978.6470588235294,100,TRUE,rcp26_2050
32_1,MX_C_032,528084,975.75,100,TRUE,rcp26_2050
29_1,MX_C_029,528084,1000,100,TRUE,rcp26_2050
18_1,MX_C_018,528084,983.3333333333334,89.1891891891892,TRUE,rcp26_2100
31_1,MX_C_031,528084,978.6470588235294,100,TRUE,rcp26_2100
32_1,MX_C_032,528084,975.75,100,TRUE,rcp26_2100
29_1,MX_C_029,528084,1000,100,TRUE,rcp26_2100
18_1,MX_C_018,528084,982.939393939394,89.1891891891892,TRUE,rcp45_2050
31_1,MX_C_031,528084,978.8823529411765,100,TRUE,rcp45_2050
32_1,MX_C_032,528084,975.9722222222222,100,TRUE,rcp45_2050
29_1,MX_C_029,528084,1000,100,TRUE,rcp45_2050
18_1,MX_C_018,528084,983.6060606060606,89.1891891891892,TRUE,rcp45_2100
31_1,MX_C_031,528084,976.8235294117648,100,TRUE,rcp45_2100
32_1,MX_C_032,528084,974.3888888888889,100,TRUE,rcp45_2100
29_1,MX_C_029,528084,1000,100,TRUE,rcp45_2100
18_1,MX_C_018,528084,983.3333333333334,89.1891891891892,TRUE,rcp85_2050
31_1,MX_C_031,528084,978.8235294117648,100,TRUE,rcp85_2050
32_1,MX_C_032,528084,976.2222222222222,100,TRUE,rcp85_2050
29_1,MX_C_029,528084,1000,100,TRUE,rcp85_2050
18_1,MX_C_018,528084,981.4242424242424,89.1891891891892,TRUE,rcp85_2100
31_1,MX_C_031,528084,976.4705882352941,100,TRUE,rcp85_2100
32_1,MX_C_032,528084,975.6388888888889,100,TRUE,rcp85_2100
29_1,MX_C_029,528084,1000,100,TRUE,rcp85_2100
18_1,MX_C_018,529435,898.7027027027027,100,TRUE,current
31_1,MX_C_031,529435,936.5625,94.11764705882354,TRUE,current
32_1,MX_C_032,529435,932.9705882352941,94.44444444444444,TRUE,current
18_1,MX_C_018,529435,898.972972972973,100,TRUE,rcp26_2050
31_1,MX_C_031,529435,935.9375,94.11764705882354,TRUE,rcp26_2050
32_1,MX_C_032,529435,925.0285714285715,97.22222222222223,TRUE,rcp26_2050
18_1,MX_C_018,529435,898.972972972973,100,TRUE,rcp26_2100
31_1,MX_C_031,529435,935.9375,94.11764705882354,TRUE,rcp26_2100
32_1,MX_C_032,529435,925.0285714285715,97.22222222222223,TRUE,rcp26_2100
18_1,MX_C_018,529435,897.4324324324324,100,TRUE,rcp45_2050
31_1,MX_C_031,529435,935.375,94.11764705882354,TRUE,rcp45_2050
32_1,MX_C_032,529435,925.1714285714286,97.22222222222223,TRUE,rcp45_2050
18_1,MX_C_018,529435,897.1351351351351,100,TRUE,rcp45_2100
31_1,MX_C_031,529435,931.625,94.11764705882354,TRUE,rcp45_2100
32_1,MX_C_032,529435,924.3142857142857,97.22222222222223,TRUE,rcp45_2100
18_1,MX_C_018,529435,897.081081081081,100,TRUE,rcp85_2050
31_1,MX_C_031,529435,936.3125,94.11764705882354,TRUE,rcp85_2050
32_1,MX_C_032,529435,926.3428571428572,97.22222222222223,TRUE,rcp85_2050
18_1,MX_C_018,529435,881.2432432432432,100,TRUE,rcp85_2100
31_1,MX_C_031,529435,922.375,94.11764705882354,TRUE,rcp85_2100
32_1,MX_C_032,529435,920.8285714285714,97.22222222222223,TRUE,rcp85_2100
22_1,MX_C_022,567144,929.6904761904761,93.33333333333333,TRUE,current
22_1,MX_C_022,567144,919.4772727272727,97.77777777777777,TRUE,rcp26_2050
22_1,MX_C_022,567144,919.4772727272727,97.77777777777777,TRUE,rcp26_2100
22_1,MX_C_022,567144,920.1136363636364,97.77777777777777,TRUE,rcp45_2050
22_1,MX_C_022,567144,919.5681818181819,97.77777777777777,TRUE,rcp45_2100
22_1,MX_C_022,567144,926.2790697674419,95.55555555555556,TRUE,rcp85_2050
22_1,MX_C_022,567144,920.5909090909091,97.77777777777777,TRUE,rcp85_2100
12_2,MX_C_012,591102,888,100,TRUE,current
12_1,MX_C_012,591102,NA,NA,NA,current
10_1,MX_C_010,591102,913.75,100,TRUE,current
12_2,MX_C_012,591102,839.5,100,TRUE,rcp26_2050
12_1,MX_C_012,591102,NA,NA,NA,rcp26_2050
10_1,MX_C_010,591102,889.375,100,TRUE,rcp26_2050
12_2,MX_C_012,591102,839.5,100,TRUE,rcp26_2100
12_1,MX_C_012,591102,NA,NA,NA,rcp26_2100
10_1,MX_C_010,591102,889.375,100,TRUE,rcp26_2100
12_2,MX_C_012,591102,836.5,100,TRUE,rcp45_2050
12_1,MX_C_012,591102,NA,NA,NA,rcp45_2050
10_1,MX_C_010,591102,884.75,100,TRUE,rcp45_2050
12_2,MX_C_012,591102,796,100,TRUE,rcp45_2100
12_1,MX_C_012,591102,NA,NA,NA,rcp45_2100
10_1,MX_C_010,591102,872,100,TRUE,rcp45_2100
12_2,MX_C_012,591102,829.5,100,TRUE,rcp85_2050
12_1,MX_C_012,591102,NA,NA,NA,rcp85_2050
10_1,MX_C_010,591102,885.125,100,TRUE,rcp85_2050
12_2,MX_C_012,591102,788,100,TRUE,rcp85_2100
12_1,MX_C_012,591102,NA,NA,NA,rcp85_2100
10_1,MX_C_010,591102,823.625,100,TRUE,rcp85_2100
